pmid,query_label,year,date_fetched
36438664,combined,2021,2026-05-24
33264426,combined,2021,2026-05-24
33208447,combined,2021,2026-05-24
33177208,combined,2021,2026-05-24
32788449,combined,2021,2026-05-24
36720111,combined,2022,2026-05-24
36700120,combined,2022,2026-05-24
36583100,combined,2022,2026-05-24
36568278,combined,2022,2026-05-24
36565228,combined,2022,2026-05-24
36552495,combined,2022,2026-05-24
36533137,combined,2022,2026-05-24
36464097,combined,2022,2026-05-24
36388993,combined,2022,2026-05-24
36385936,combined,2022,2026-05-24
36379711,combined,2022,2026-05-24
36369354,combined,2022,2026-05-24
36285151,combined,2022,2026-05-24
36280261,combined,2022,2026-05-24
36278965,combined,2022,2026-05-24
36204677,combined,2022,2026-05-24
36192562,combined,2022,2026-05-24
36090761,combined,2022,2026-05-24
36071126,combined,2022,2026-05-24
36008544,combined,2022,2026-05-24
35975913,combined,2022,2026-05-24
35950921,combined,2022,2026-05-24
38177794,combined,2022,2026-05-24
35882549,combined,2022,2026-05-24
35871423,combined,2022,2026-05-24
35866239,combined,2022,2026-05-24
35847413,combined,2022,2026-05-24
35817217,combined,2022,2026-05-24
35786466,combined,2022,2026-05-24
35746639,combined,2022,2026-05-24
35729350,combined,2022,2026-05-24
35687573,combined,2022,2026-05-24
35656861,combined,2022,2026-05-24
35647816,combined,2022,2026-05-24
35604612,combined,2022,2026-05-24
35577797,combined,2022,2026-05-24
35524407,combined,2022,2026-05-24
35501609,combined,2022,2026-05-24
35467528,combined,2022,2026-05-24
35461880,combined,2022,2026-05-24
35440540,combined,2022,2026-05-24
35354066,combined,2022,2026-05-24
35333110,combined,2022,2026-05-24
35318916,combined,2022,2026-05-24
35297008,combined,2022,2026-05-24
35289268,combined,2022,2026-05-24
35267785,combined,2022,2026-05-24
35189108,combined,2022,2026-05-24
35168154,combined,2022,2026-05-24
35147755,combined,2022,2026-05-24
35084433,combined,2022,2026-05-24
35080922,combined,2022,2026-05-24
35062295,combined,2022,2026-05-24
35033902,combined,2022,2026-05-24
35029299,combined,2022,2026-05-24
34978607,combined,2022,2026-05-24
38108576,combined,2023,2026-05-24
38067166,combined,2023,2026-05-24
38064337,combined,2023,2026-05-24
38062027,combined,2023,2026-05-24
38061670,combined,2023,2026-05-24
38052969,combined,2023,2026-05-24
38040856,combined,2023,2026-05-24
37996987,combined,2023,2026-05-24
37986845,combined,2023,2026-05-24
37975421,combined,2023,2026-05-24
37954873,combined,2023,2026-05-24
37922901,combined,2023,2026-05-24
37918757,combined,2023,2026-05-24
37915604,combined,2023,2026-05-24
37904996,combined,2023,2026-05-24
37880369,combined,2023,2026-05-24
37853253,combined,2023,2026-05-24
37820724,combined,2023,2026-05-24
37775310,combined,2023,2026-05-24
37769648,combined,2023,2026-05-24
37757829,combined,2023,2026-05-24
37734588,combined,2023,2026-05-24
37706347,combined,2023,2026-05-24
37704727,combined,2023,2026-05-24
37695031,combined,2023,2026-05-24
37662243,combined,2023,2026-05-24
37602976,combined,2023,2026-05-24
37596048,combined,2023,2026-05-24
37558705,combined,2023,2026-05-24
37505985,combined,2023,2026-05-24
37498871,combined,2023,2026-05-24
37495571,combined,2023,2026-05-24
37491367,combined,2023,2026-05-24
37479484,combined,2023,2026-05-24
37474798,combined,2023,2026-05-24
37451474,combined,2023,2026-05-24
37390046,combined,2023,2026-05-24
37371541,combined,2023,2026-05-24
37347749,combined,2023,2026-05-24
37339877,combined,2023,2026-05-24
37339129,combined,2023,2026-05-24
37328037,combined,2023,2026-05-24
37310267,combined,2023,2026-05-24
37238521,combined,2023,2026-05-24
37221348,combined,2023,2026-05-24
37217865,combined,2023,2026-05-24
37209997,combined,2023,2026-05-24
37185098,combined,2023,2026-05-24
37098336,combined,2023,2026-05-24
37085491,combined,2023,2026-05-24
37068198,combined,2023,2026-05-24
37029478,combined,2023,2026-05-24
37017309,combined,2023,2026-05-24
36982650,combined,2023,2026-05-24
36982541,combined,2023,2026-05-24
36970044,combined,2023,2026-05-24
36947593,combined,2023,2026-05-24
36945527,combined,2023,2026-05-24
36932104,combined,2023,2026-05-24
36909556,combined,2023,2026-05-24
36858825,combined,2023,2026-05-24
36835612,combined,2023,2026-05-24
36834891,combined,2023,2026-05-24
36824798,combined,2023,2026-05-24
36807563,combined,2023,2026-05-24
36804600,combined,2023,2026-05-24
36796363,combined,2023,2026-05-24
36754454,combined,2023,2026-05-24
36745234,combined,2023,2026-05-24
36739641,combined,2023,2026-05-24
36702899,combined,2023,2026-05-24
36701440,combined,2023,2026-05-24
36622892,combined,2023,2026-05-24
36607908,combined,2023,2026-05-24
36473104,combined,2023,2026-05-24
36458900,combined,2023,2026-05-24
36068947,combined,2023,2026-05-24
35441221,combined,2023,2026-05-24
39893013,combined,2024,2026-05-24
39763983,combined,2024,2026-05-24
39735419,combined,2024,2026-05-24
39713798,combined,2024,2026-05-24
39705673,combined,2024,2026-05-24
39684772,combined,2024,2026-05-24
39674675,combined,2024,2026-05-24
39661664,combined,2024,2026-05-24
39644495,combined,2024,2026-05-24
39630884,combined,2024,2026-05-24
39606564,combined,2024,2026-05-24
39600306,combined,2024,2026-05-24
39572304,combined,2024,2026-05-24
39559898,combined,2024,2026-05-24
39548191,combined,2024,2026-05-24
39523908,combined,2024,2026-05-24
39490623,combined,2024,2026-05-24
39473267,combined,2024,2026-05-24
39429724,combined,2024,2026-05-24
39389051,combined,2024,2026-05-24
39343009,combined,2024,2026-05-24
39314292,combined,2024,2026-05-24
39289338,combined,2024,2026-05-24
39270656,combined,2024,2026-05-24
39245818,combined,2024,2026-05-24
39225971,combined,2024,2026-05-24
39223183,combined,2024,2026-05-24
39149258,combined,2024,2026-05-24
39141703,combined,2024,2026-05-24
39084478,combined,2024,2026-05-24
39019902,combined,2024,2026-05-24
39008690,combined,2024,2026-05-24
39000316,combined,2024,2026-05-24
38984395,combined,2024,2026-05-24
38964283,combined,2024,2026-05-24
38878290,combined,2024,2026-05-24
38845196,combined,2024,2026-05-24
38826431,combined,2024,2026-05-24
38796479,combined,2024,2026-05-24
38788462,combined,2024,2026-05-24
38781344,combined,2024,2026-05-24
38771044,combined,2024,2026-05-24
38745011,combined,2024,2026-05-24
38601798,combined,2024,2026-05-24
38556059,combined,2024,2026-05-24
38530125,combined,2024,2026-05-24
38514185,combined,2024,2026-05-24
38477395,combined,2024,2026-05-24
38475827,combined,2024,2026-05-24
38459003,combined,2024,2026-05-24
38448431,combined,2024,2026-05-24
38402197,combined,2024,2026-05-24
38296993,combined,2024,2026-05-24
38293165,combined,2024,2026-05-24
38260314,combined,2024,2026-05-24
38195157,combined,2024,2026-05-24
38177673,combined,2024,2026-05-24
38167237,combined,2024,2026-05-24
37781596,combined,2024,2026-05-24
37732207,combined,2024,2026-05-24
36711724,combined,2024,2026-05-24
41471305,combined,2025,2026-05-24
41403854,combined,2025,2026-05-24
41402290,combined,2025,2026-05-24
41342307,combined,2025,2026-05-24
41318720,combined,2025,2026-05-24
41284151,combined,2025,2026-05-24
41279509,combined,2025,2026-05-24
41201499,combined,2025,2026-05-24
41183746,combined,2025,2026-05-24
41174293,combined,2025,2026-05-24
41077723,combined,2025,2026-05-24
40909711,combined,2025,2026-05-24
40898616,combined,2025,2026-05-24
40894563,combined,2025,2026-05-24
40827854,combined,2025,2026-05-24
40817910,combined,2025,2026-05-24
40788429,combined,2025,2026-05-24
40759894,combined,2025,2026-05-24
40705694,combined,2025,2026-05-24
40702232,combined,2025,2026-05-24
40693787,combined,2025,2026-05-24
40672262,combined,2025,2026-05-24
40549808,combined,2025,2026-05-24
40542214,combined,2025,2026-05-24
40520596,combined,2025,2026-05-24
40517158,combined,2025,2026-05-24
40511801,combined,2025,2026-05-24
40506533,combined,2025,2026-05-24
40488276,combined,2025,2026-05-24
40475401,combined,2025,2026-05-24
40399551,combined,2025,2026-05-24
40389300,combined,2025,2026-05-24
40374558,combined,2025,2026-05-24
40369374,combined,2025,2026-05-24
40367951,combined,2025,2026-05-24
40367194,combined,2025,2026-05-24
40320592,combined,2025,2026-05-24
40320179,combined,2025,2026-05-24
40253696,combined,2025,2026-05-24
40236157,combined,2025,2026-05-24
40169589,combined,2025,2026-05-24
40080638,combined,2025,2026-05-24
40080463,combined,2025,2026-05-24
40060902,combined,2025,2026-05-24
40050327,combined,2025,2026-05-24
39982817,combined,2025,2026-05-24
39930103,combined,2025,2026-05-24
39909565,combined,2025,2026-05-24
39889858,combined,2025,2026-05-24
39871344,combined,2025,2026-05-24
39841753,combined,2025,2026-05-24
39826580,combined,2025,2026-05-24
39814418,combined,2025,2026-05-24
39794140,combined,2025,2026-05-24
39793564,combined,2025,2026-05-24
38842160,combined,2025,2026-05-24
13872115,combined,1961,2026-05-24
13874698,combined,1961,2026-05-24
13974330,combined,1963,2026-05-24
4241965,combined,1969,2026-05-24
5004167,combined,1970,2026-05-24
5002633,combined,1971,2026-05-24
5000934,combined,1971,2026-05-24
4997823,combined,1971,2026-05-24
5001074,combined,1971,2026-05-24
4339995,combined,1971,2026-05-24
4110486,combined,1971,2026-05-24
4628847,combined,1972,2026-05-24
4630982,combined,1972,2026-05-24
4626673,combined,1972,2026-05-24
4346474,combined,1972,2026-05-24
4628084,combined,1972,2026-05-24
4626662,combined,1972,2026-05-24
4669299,combined,1972,2026-05-24
4623267,combined,1972,2026-05-24
4629853,combined,1972,2026-05-24
4628878,combined,1972,2026-05-24
4626696,combined,1972,2026-05-24
4207414,combined,1973,2026-05-24
4207413,combined,1973,2026-05-24
4204230,combined,1973,2026-05-24
4202418,combined,1973,2026-05-24
4204131,combined,1973,2026-05-24
4204128,combined,1973,2026-05-24
4209215,combined,1973,2026-05-24
4198936,combined,1973,2026-05-24
4197450,combined,1973,2026-05-24
4197340,combined,1973,2026-05-24
4197418,combined,1973,2026-05-24
4197417,combined,1973,2026-05-24
4354988,combined,1973,2026-05-24
4197348,combined,1973,2026-05-24
4196641,combined,1973,2026-05-24
4122249,combined,1973,2026-05-24
4196272,combined,1973,2026-05-24
4122708,combined,1973,2026-05-24
4633597,combined,1973,2026-05-24
4631594,combined,1973,2026-05-24
4204474,combined,1973,2026-05-24
4198611,combined,1973,2026-05-24
4196203,combined,1973,2026-05-24
4140013,combined,1974,2026-05-24
4436380,combined,1974,2026-05-24
4217339,combined,1974,2026-05-24
4154209,combined,1974,2026-05-24
4436694,combined,1974,2026-05-24
4370113,combined,1974,2026-05-24
4370112,combined,1974,2026-05-24
4219616,combined,1974,2026-05-24
4212440,combined,1974,2026-05-24
4134532,combined,1974,2026-05-24
4210069,combined,1974,2026-05-24
4151549,combined,1974,2026-05-24
4451744,combined,1974,2026-05-24
4212213,combined,1974,2026-05-24
4208422,combined,1974,2026-05-24
4208188,combined,1974,2026-05-24
4207598,combined,1974,2026-05-24
10874930,combined,1974,2026-05-24
4442086,combined,1974,2026-05-24
4426074,combined,1974,2026-05-24
4205661,combined,1974,2026-05-24
809494,combined,1975,2026-05-24
52558,combined,1975,2026-05-24
239030,combined,1975,2026-05-24
809051,combined,1975,2026-05-24
1133232,combined,1975,2026-05-24
130886,combined,1975,2026-05-24
1130780,combined,1975,2026-05-24
1127451,combined,1975,2026-05-24
1122407,combined,1975,2026-05-24
53045,combined,1975,2026-05-24
1115988,combined,1975,2026-05-24
1114332,combined,1975,2026-05-24
1174930,combined,1975,2026-05-24
1171584,combined,1975,2026-05-24
1155269,combined,1975,2026-05-24
818769,combined,1975,2026-05-24
809319,combined,1975,2026-05-24
803267,combined,1975,2026-05-24
826585,combined,1976,2026-05-24
826404,combined,1976,2026-05-24
824153,combined,1976,2026-05-24
821770,combined,1976,2026-05-24
825694,combined,1976,2026-05-24
825173,combined,1976,2026-05-24
819286,combined,1976,2026-05-24
55906,combined,1976,2026-05-24
815098,combined,1976,2026-05-24
818574,combined,1976,2026-05-24
812733,combined,1976,2026-05-24
412956,combined,1977,2026-05-24
408163,combined,1977,2026-05-24
408465,combined,1977,2026-05-24
404180,combined,1977,2026-05-24
406367,combined,1977,2026-05-24
901873,combined,1977,2026-05-24
407779,combined,1977,2026-05-24
404617,combined,1977,2026-05-24
142413,combined,1977,2026-05-24
13159,combined,1977,2026-05-24
103758,combined,1978,2026-05-24
104010,combined,1978,2026-05-24
97917,combined,1978,2026-05-24
98206,combined,1978,2026-05-24
98342,combined,1978,2026-05-24
98615,combined,1978,2026-05-24
96631,combined,1978,2026-05-24
418155,combined,1978,2026-05-24
98159,combined,1978,2026-05-24
413845,combined,1978,2026-05-24
414730,combined,1978,2026-05-24
119621,combined,1979,2026-05-24
119187,combined,1979,2026-05-24
114274,combined,1979,2026-05-24
112848,combined,1979,2026-05-24
110395,combined,1979,2026-05-24
110394,combined,1979,2026-05-24
110393,combined,1979,2026-05-24
113531,combined,1979,2026-05-24
108389,combined,1979,2026-05-24
107287,combined,1979,2026-05-24
218688,combined,1979,2026-05-24
110002,combined,1979,2026-05-24
107037,combined,1979,2026-05-24
7443064,combined,1980,2026-05-24
6159394,combined,1980,2026-05-24
7442978,combined,1980,2026-05-24
7418770,combined,1980,2026-05-24
7264191,combined,1980,2026-05-24
6969786,combined,1980,2026-05-24
7409057,combined,1980,2026-05-24
6936843,combined,1980,2026-05-24
6771152,combined,1980,2026-05-24
6771151,combined,1980,2026-05-24
7413083,combined,1980,2026-05-24
6767195,combined,1980,2026-05-24
6771471,combined,1980,2026-05-24
6766996,combined,1980,2026-05-24
6766994,combined,1980,2026-05-24
6766780,combined,1980,2026-05-24
6102767,combined,1980,2026-05-24
6770484,combined,1980,2026-05-24
6766991,combined,1980,2026-05-24
6766080,combined,1980,2026-05-24
7445436,combined,1980,2026-05-24
7346326,combined,1980,2026-05-24
7284013,combined,1980,2026-05-24
6771195,combined,1980,2026-05-24
6768116,combined,1980,2026-05-24
6249092,combined,1980,2026-05-24
7320746,combined,1981,2026-05-24
7030454,combined,1981,2026-05-24
7299433,combined,1981,2026-05-24
6456428,combined,1981,2026-05-24
7229130,combined,1981,2026-05-24
7218009,combined,1981,2026-05-24
7463106,combined,1981,2026-05-24
7449907,combined,1981,2026-05-24
7266743,combined,1981,2026-05-24
7243434,combined,1981,2026-05-24
6949438,combined,1981,2026-05-24
6798814,combined,1981,2026-05-24
6121688,combined,1981,2026-05-24
6128735,combined,1982,2026-05-24
6294558,combined,1982,2026-05-24
6129048,combined,1982,2026-05-24
6129041,combined,1982,2026-05-24
7104700,combined,1982,2026-05-24
7121835,combined,1982,2026-05-24
7069461,combined,1982,2026-05-24
7069455,combined,1982,2026-05-24
7069449,combined,1982,2026-05-24
6808410,combined,1982,2026-05-24
7041376,combined,1982,2026-05-24
6818491,combined,1982,2026-05-24
6276530,combined,1982,2026-05-24
6668955,combined,1983,2026-05-24
6355290,combined,1983,2026-05-24
6689354,combined,1983,2026-05-24
6327503,combined,1983,2026-05-24
6577453,combined,1983,2026-05-24
6864246,combined,1983,2026-05-24
6843899,combined,1983,2026-05-24
6827308,combined,1983,2026-05-24
6831213,combined,1983,2026-05-24
37281348,combined,1983,2026-05-24
6827304,combined,1983,2026-05-24
6685330,combined,1983,2026-05-24
6670639,combined,1983,2026-05-24
6650143,combined,1983,2026-05-24
6364236,combined,1983,2026-05-24
6338102,combined,1983,2026-05-24
6523578,combined,1984,2026-05-24
6394847,combined,1984,2026-05-24
6147459,combined,1984,2026-05-24
6477721,combined,1984,2026-05-24
6738108,combined,1984,2026-05-24
6698166,combined,1984,2026-05-24
6425393,combined,1984,2026-05-24
6199485,combined,1984,2026-05-24
6719844,combined,1984,2026-05-24
6698143,combined,1984,2026-05-24
6609249,combined,1984,2026-05-24
6508283,combined,1984,2026-05-24
6468274,combined,1984,2026-05-24
6432227,combined,1984,2026-05-24
6331230,combined,1984,2026-05-24
6242975,combined,1984,2026-05-24
4095795,combined,1985,2026-05-24
3911644,combined,1985,2026-05-24
3913443,combined,1985,2026-05-24
3972045,combined,1985,2026-05-24
3972044,combined,1985,2026-05-24
2858880,combined,1985,2026-05-24
2578498,combined,1985,2026-05-24
4024463,combined,1985,2026-05-24
3929315,combined,1985,2026-05-24
2984478,combined,1985,2026-05-24
2867472,combined,1985,2026-05-24
2417207,combined,1985,2026-05-24
2428937,combined,1986,2026-05-24
3773990,combined,1986,2026-05-24
3793979,combined,1986,2026-05-24
3537538,combined,1986,2026-05-24
3087582,combined,1986,2026-05-24
3486388,combined,1986,2026-05-24
3952127,combined,1986,2026-05-24
3947687,combined,1986,2026-05-24
3730475,combined,1986,2026-05-24
3532924,combined,1986,2026-05-24
3143064,combined,1986,2026-05-24
3123811,combined,1987,2026-05-24
3038264,combined,1987,2026-05-24
3502324,combined,1987,2026-05-24
3819578,combined,1987,2026-05-24
3102548,combined,1987,2026-05-24
3032334,combined,1987,2026-05-24
3808256,combined,1987,2026-05-24
3577937,combined,1987,2026-05-24
3574654,combined,1987,2026-05-24
3556488,combined,1987,2026-05-24
3107429,combined,1987,2026-05-24
3229590,combined,1988,2026-05-24
3143470,combined,1988,2026-05-24
3171665,combined,1988,2026-05-24
3136860,combined,1988,2026-05-24
2454972,combined,1988,2026-05-24
3176768,combined,1988,2026-05-24
3359870,combined,1988,2026-05-24
3352733,combined,1988,2026-05-24
3352730,combined,1988,2026-05-24
3129457,combined,1988,2026-05-24
3384039,combined,1988,2026-05-24
3263820,combined,1988,2026-05-24
3241811,combined,1988,2026-05-24
3189848,combined,1988,2026-05-24
3150110,combined,1988,2026-05-24
2469299,combined,1988,2026-05-24
2458281,combined,1988,2026-05-24
2600632,combined,1989,2026-05-24
2574246,combined,1989,2026-05-24
2478593,combined,1989,2026-05-24
2614260,combined,1989,2026-05-24
2678868,combined,1989,2026-05-24
2765171,combined,1989,2026-05-24
2765892,combined,1989,2026-05-24
2754483,combined,1989,2026-05-24
2542551,combined,1989,2026-05-24
2496940,combined,1989,2026-05-24
2785665,combined,1989,2026-05-24
2794488,combined,1989,2026-05-24
2276050,combined,1990,2026-05-24
2128757,combined,1990,2026-05-24
2389146,combined,1990,2026-05-24
2224509,combined,1990,2026-05-24
2304536,combined,1990,2026-05-24
2329193,combined,1990,2026-05-24
2298945,combined,1990,2026-05-24
2105823,combined,1990,2026-05-24
2257908,combined,1990,2026-05-24
2132856,combined,1990,2026-05-24
2132852,combined,1990,2026-05-24
2132847,combined,1990,2026-05-24
2116056,combined,1990,2026-05-24
2110326,combined,1990,2026-05-24
2086408,combined,1990,2026-05-24
1815820,combined,1991,2026-05-24
1875244,combined,1991,2026-05-24
1762259,combined,1991,2026-05-24
1905796,combined,1991,2026-05-24
1903365,combined,1991,2026-05-24
2071701,combined,1991,2026-05-24
1705965,combined,1991,2026-05-24
1849780,combined,1991,2026-05-24
1850065,combined,1991,2026-05-24
1835581,combined,1991,2026-05-24
1712315,combined,1991,2026-05-24
1646059,combined,1991,2026-05-24
1486477,combined,1992,2026-05-24
1466784,combined,1992,2026-05-24
1280282,combined,1992,2026-05-24
1432085,combined,1992,2026-05-24
1385089,combined,1992,2026-05-24
1517829,combined,1992,2026-05-24
1422090,combined,1992,2026-05-24
1629398,combined,1992,2026-05-24
1383282,combined,1992,2026-05-24
1633418,combined,1992,2026-05-24
1552180,combined,1992,2026-05-24
1553535,combined,1992,2026-05-24
1641123,combined,1992,2026-05-24
1347634,combined,1992,2026-05-24
8155284,combined,1993,2026-05-24
8111375,combined,1993,2026-05-24
7507820,combined,1993,2026-05-24
8295675,combined,1993,2026-05-24
8107497,combined,1993,2026-05-24
8361536,combined,1993,2026-05-24
8410179,combined,1993,2026-05-24
8340495,combined,1993,2026-05-24
8394582,combined,1993,2026-05-24
8332947,combined,1993,2026-05-24
7680108,combined,1993,2026-05-24
8436195,combined,1993,2026-05-24
8381914,combined,1993,2026-05-24
8376757,combined,1993,2026-05-24
8328235,combined,1993,2026-05-24
8324621,combined,1993,2026-05-24
7693309,combined,1993,2026-05-24
7965087,combined,1994,2026-05-24
7841364,combined,1994,2026-05-24
7953587,combined,1994,2026-05-24
7994484,combined,1994,2026-05-24
8022482,combined,1994,2026-05-24
7831058,combined,1994,2026-05-24
7918097,combined,1994,2026-05-24
7515081,combined,1994,2026-05-24
8208308,combined,1994,2026-05-24
8003450,combined,1994,2026-05-24
8313940,combined,1994,2026-05-24
8149910,combined,1994,2026-05-24
8300904,combined,1994,2026-05-24
8283251,combined,1994,2026-05-24
8116272,combined,1994,2026-05-24
8088622,combined,1994,2026-05-24
7948222,combined,1994,2026-05-24
7477405,combined,1995,2026-05-24
8605955,combined,1995,2026-05-24
7569930,combined,1995,2026-05-24
8525790,combined,1995,2026-05-24
7478288,combined,1995,2026-05-24
7566704,combined,1995,2026-05-24
7862672,combined,1995,2026-05-24
8566186,combined,1995,2026-05-24
7697384,combined,1995,2026-05-24
9003962,combined,1996,2026-05-24
8951411,combined,1996,2026-05-24
8927991,combined,1996,2026-05-24
8912194,combined,1996,2026-05-24
8889943,combined,1996,2026-05-24
8816826,combined,1996,2026-05-24
8814132,combined,1996,2026-05-24
8755638,combined,1996,2026-05-24
8965200,combined,1996,2026-05-24
8637597,combined,1996,2026-05-24
8699768,combined,1996,2026-05-24
8721154,combined,1996,2026-05-24
9616784,combined,1997,2026-05-24
9417639,combined,1997,2026-05-24
9373021,combined,1997,2026-05-24
9364724,combined,1997,2026-05-24
9358760,combined,1997,2026-05-24
9344354,combined,1997,2026-05-24
9378853,combined,1997,2026-05-24
9335422,combined,1997,2026-05-24
9305841,combined,1997,2026-05-24
9302099,combined,1997,2026-05-24
9177385,combined,1997,2026-05-24
9092605,combined,1997,2026-05-24
9143224,combined,1997,2026-05-24
9065865,combined,1997,2026-05-24
9002514,combined,1997,2026-05-24
9587481,combined,1997,2026-05-24
9498921,combined,1997,2026-05-24
9311417,combined,1997,2026-05-24
10221577,combined,1998,2026-05-24
10196532,combined,1998,2026-05-24
9861034,combined,1998,2026-05-24
9851288,combined,1998,2026-05-24
9798008,combined,1998,2026-05-24
9795165,combined,1998,2026-05-24
9787014,combined,1998,2026-05-24
9772241,combined,1998,2026-05-24
9764535,combined,1998,2026-05-24
9746443,combined,1998,2026-05-24
9744961,combined,1998,2026-05-24
9743563,combined,1998,2026-05-24
9705467,combined,1998,2026-05-24
9665129,combined,1998,2026-05-24
9641680,combined,1998,2026-05-24
9564627,combined,1998,2026-05-24
9623972,combined,1998,2026-05-24
9570816,combined,1998,2026-05-24
9550692,combined,1998,2026-05-24
9603230,combined,1998,2026-05-24
9553650,combined,1998,2026-05-24
9543635,combined,1998,2026-05-24
9543480,combined,1998,2026-05-24
9537913,combined,1998,2026-05-24
9512664,combined,1998,2026-05-24
10907726,combined,1999,2026-05-24
10701488,combined,1999,2026-05-24
10601738,combined,1999,2026-05-24
10601457,combined,1999,2026-05-24
10601425,combined,1999,2026-05-24
10596837,combined,1999,2026-05-24
10581225,combined,1999,2026-05-24
10561419,combined,1999,2026-05-24
10526343,combined,1999,2026-05-24
10515975,combined,1999,2026-05-24
10499583,combined,1999,2026-05-24
10479706,combined,1999,2026-05-24
10479696,combined,1999,2026-05-24
10469583,combined,1999,2026-05-24
10398603,combined,1999,2026-05-24
10372065,combined,1999,2026-05-24
10368398,combined,1999,2026-05-24
10200225,combined,1999,2026-05-24
10192785,combined,1999,2026-05-24
10085355,combined,1999,2026-05-24
10069534,combined,1999,2026-05-24
9987652,combined,1999,2026-05-24
11321452,combined,2000,2026-05-24
11213527,combined,2000,2026-05-24
11201655,combined,2000,2026-05-24
11140683,combined,2000,2026-05-24
11086983,combined,2000,2026-05-24
11081800,combined,2000,2026-05-24
11068002,combined,2000,2026-05-24
11055445,combined,2000,2026-05-24
11027226,combined,2000,2026-05-24
10985357,combined,2000,2026-05-24
10976139,combined,2000,2026-05-24
10975877,combined,2000,2026-05-24
10958519,combined,2000,2026-05-24
10938322,combined,2000,2026-05-24
10938308,combined,2000,2026-05-24
10938300,combined,2000,2026-05-24
10934153,combined,2000,2026-05-24
10927171,combined,2000,2026-05-24
10910103,combined,2000,2026-05-24
10896185,combined,2000,2026-05-24
10883377,combined,2000,2026-05-24
10862687,combined,2000,2026-05-24
10854924,combined,2000,2026-05-24
10813796,combined,2000,2026-05-24
10812204,combined,2000,2026-05-24
10811872,combined,2000,2026-05-24
10811390,combined,2000,2026-05-24
10809639,combined,2000,2026-05-24
10802023,combined,2000,2026-05-24
10799909,combined,2000,2026-05-24
10777791,combined,2000,2026-05-24
10758109,combined,2000,2026-05-24
10718258,combined,2000,2026-05-24
10712479,combined,2000,2026-05-24
10698743,combined,2000,2026-05-24
10684795,combined,2000,2026-05-24
10634857,combined,2000,2026-05-24
18428552,combined,2001,2026-05-24
12013596,combined,2001,2026-05-24
11718774,combined,2001,2026-05-24
11695574,combined,2001,2026-05-24
11687810,combined,2001,2026-05-24
11517285,combined,2001,2026-05-24
11508777,combined,2001,2026-05-24
11508485,combined,2001,2026-05-24
11498225,combined,2001,2026-05-24
11493674,combined,2001,2026-05-24
11477428,combined,2001,2026-05-24
11452299,combined,2001,2026-05-24
11405422,combined,2001,2026-05-24
11395016,combined,2001,2026-05-24
11356885,combined,2001,2026-05-24
11355375,combined,2001,2026-05-24
11347373,combined,2001,2026-05-24
11319561,combined,2001,2026-05-24
11312304,combined,2001,2026-05-24
11303106,combined,2001,2026-05-24
11259506,combined,2001,2026-05-24
11196642,combined,2001,2026-05-24
11175881,combined,2001,2026-05-24
11172049,combined,2001,2026-05-24
11164241,combined,2001,2026-05-24
11160530,combined,2001,2026-05-24
11156808,combined,2001,2026-05-24
11152697,combined,2001,2026-05-24
11147873,combined,2001,2026-05-24
14672160,combined,2002,2026-05-24
12678585,combined,2002,2026-05-24
12512874,combined,2002,2026-05-24
12486142,combined,2002,2026-05-24
12466461,combined,2002,2026-05-24
12466460,combined,2002,2026-05-24
12419516,combined,2002,2026-05-24
12397147,combined,2002,2026-05-24
12379444,combined,2002,2026-05-24
12376700,combined,2002,2026-05-24
12356436,combined,2002,2026-05-24
12217169,combined,2002,2026-05-24
12215630,combined,2002,2026-05-24
12151799,combined,2002,2026-05-24
12126044,combined,2002,2026-05-24
12052948,combined,2002,2026-05-24
11997708,combined,2002,2026-05-24
11960854,combined,2002,2026-05-24
11960795,combined,2002,2026-05-24
11923539,combined,2002,2026-05-24
11923192,combined,2002,2026-05-24
11896158,combined,2002,2026-05-24
11865306,combined,2002,2026-05-24
11848684,combined,2002,2026-05-24
11839598,combined,2002,2026-05-24
11826051,combined,2002,2026-05-24
11826037,combined,2002,2026-05-24
11779487,combined,2002,2026-05-24
14687556,combined,2003,2026-05-24
14668290,combined,2003,2026-05-24
14662456,combined,2003,2026-05-24
14662445,combined,2003,2026-05-24
14653500,combined,2003,2026-05-24
14653498,combined,2003,2026-05-24
14639671,combined,2003,2026-05-24
14623885,combined,2003,2026-05-24
14614099,combined,2003,2026-05-24
14602810,combined,2003,2026-05-24
14561853,combined,2003,2026-05-24
14560765,combined,2003,2026-05-24
14525927,combined,2003,2026-05-24
14523076,combined,2003,2026-05-24
12906941,combined,2003,2026-05-24
12867516,combined,2003,2026-05-24
12805552,combined,2003,2026-05-24
12764122,combined,2003,2026-05-24
12730568,combined,2003,2026-05-24
12695107,combined,2003,2026-05-24
12686576,combined,2003,2026-05-24
12672779,combined,2003,2026-05-24
12649484,combined,2003,2026-05-24
12622665,combined,2003,2026-05-24
12613554,combined,2003,2026-05-24
12574469,combined,2003,2026-05-24
12558026,combined,2003,2026-05-24
12522176,combined,2003,2026-05-24
16012629,combined,2004,2026-05-24
15849887,combined,2004,2026-05-24
15652376,combined,2004,2026-05-24
15624762,combined,2004,2026-05-24
15601937,combined,2004,2026-05-24
15586277,combined,2004,2026-05-24
15526895,combined,2004,2026-05-24
15514161,combined,2004,2026-05-24
15510229,combined,2004,2026-05-24
15483137,combined,2004,2026-05-24
